timestamp,device_id,location,temperature,humidity,vibration_level,inventory_status,stock_quantity,order_id,order_placed_date,expected_delivery_date,actual_delivery_date,supplier_id,supplier_rating,logistics_partner,shipment_status,social_media_feed,news_alert,weather_condition,system_log_message,manual_risk_label
2025-04-24 18:44:55,sensor_7,Hub_C,27.58,58.7,1.76,in-stock,62,ORD7677,2025-04-17 18:44:55,2025-04-26 18:44:55,2025-04-24 18:44:55,SUP_192,3.77,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-03-06 17:43:04,sensor_43,Hub_C,30.12,45.34,0.58,in-stock,355,ORD7230,2024-02-26 17:43:04,2024-03-08 17:43:04,2024-03-06 17:43:04,SUP_125,2.53,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-04-14 01:31:44,sensor_47,Port_B,21.98,52.19,1.39,in-stock,225,ORD8551,2024-04-07 01:31:44,2024-04-17 01:31:44,2024-04-15 01:31:44,SUP_185,2.34,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-02-16 22:16:41,sensor_16,Warehouse_A,27.61,29.86,0.32,in-stock,317,ORD5022,2025-02-07 22:16:41,2025-02-18 22:16:41,2025-02-16 22:16:41,SUP_104,1.69,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-03-02 02:48:19,sensor_46,Port_B,28.8,42.12,1.32,low,6,ORD9667,2024-02-19 02:48:19,2024-03-06 02:48:19,2024-03-05 02:48:19,SUP_103,2.48,UPS,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-26 10:39:39,sensor_24,Port_B,26.62,47.59,5.95,in-stock,219,ORD7396,2024-07-12 10:39:39,2024-07-29 10:39:39,2024-07-28 10:39:39,SUP_163,1.67,UPS,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-11-07 18:12:09,sensor_38,Hub_C,24.95,54.4,0.09,in-stock,464,ORD5395,2024-10-23 18:12:09,2024-11-10 18:12:09,2024-11-07 18:12:09,SUP_125,4.65,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-12-05 02:33:19,sensor_24,Hub_C,15.02,46.12,2.18,in-stock,399,ORD8736,2024-11-26 02:33:19,2024-12-09 02:33:19,2024-12-05 02:33:19,SUP_149,2.88,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-11-30 16:42:27,sensor_14,Port_B,26.07,45.59,0.75,in-stock,470,ORD3072,2024-11-24 16:42:27,2024-12-02 16:42:27,2024-11-30 16:42:27,SUP_143,1.57,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-01-18 04:27:31,sensor_35,Hub_C,20.92,71.21,0.12,in-stock,140,ORD1129,2024-01-04 04:27:31,2024-01-21 04:27:31,2024-01-18 04:27:31,SUP_179,3.68,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-03-08 23:49:59,sensor_22,Warehouse_A,25.13,54.01,0.36,in-stock,150,ORD7538,2024-02-23 23:49:59,2024-03-10 23:49:59,2024-03-09 23:49:59,SUP_141,2.28,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-10-23 03:42:07,sensor_26,Port_B,24.25,61.12,0.01,in-stock,488,ORD8318,2024-10-16 03:42:07,2024-10-24 03:42:07,2024-10-23 03:42:07,SUP_130,2.89,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-08-02 12:26:26,sensor_9,Warehouse_A,21.61,58.97,2.72,in-stock,399,ORD7028,2024-07-19 12:26:26,2024-08-03 12:26:26,2024-08-05 12:26:26,SUP_134,4.37,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-04-05 04:18:27,sensor_19,Warehouse_A,29.0,55.34,0.34,in-stock,232,ORD5338,2024-03-21 04:18:27,2024-04-10 04:18:27,2024-04-08 04:18:27,SUP_174,4.69,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-05-02 06:23:38,sensor_27,Warehouse_A,28.25,66.42,3.49,in-stock,304,ORD5931,2024-04-22 06:23:38,2024-05-05 06:23:38,2024-05-02 06:23:38,SUP_127,2.01,DHL,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2025-03-16 01:39:12,sensor_27,Warehouse_A,29.73,49.21,0.24,in-stock,183,ORD8502,2025-03-08 01:39:12,2025-03-17 01:39:12,2025-03-17 01:39:12,SUP_187,1.58,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-02-18 21:25:30,sensor_42,Hub_C,16.22,54.35,0.4,in-stock,73,ORD2998,2025-02-06 21:25:30,2025-02-23 21:25:30,2025-02-23 21:25:30,SUP_145,3.12,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-04-03 09:34:16,sensor_6,Port_B,30.0,65.02,0.25,in-stock,74,ORD9994,2024-03-22 09:34:16,2024-04-04 09:34:16,2024-04-08 09:34:16,SUP_171,3.61,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-05-01 11:51:02,sensor_14,Port_B,23.22,34.96,2.9,in-stock,394,ORD5577,2024-04-24 11:51:02,2024-05-05 11:51:02,2024-05-02 11:51:02,SUP_164,2.24,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-26 10:20:45,sensor_44,Hub_C,26.84,66.03,3.22,in-stock,157,ORD9160,2024-07-21 10:20:45,2024-07-27 10:20:45,2024-07-26 10:20:45,SUP_163,1.41,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-05-07 01:44:13,sensor_42,Hub_C,23.15,48.76,0.77,low,41,ORD1414,2024-04-24 01:44:13,2024-05-11 01:44:13,2024-05-08 01:44:13,SUP_143,2.29,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-12-11 09:59:14,sensor_30,Port_B,19.8,56.82,1.85,in-stock,115,ORD3163,2024-11-27 09:59:14,2024-12-15 09:59:14,2024-12-13 09:59:14,SUP_151,1.65,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-05-26 06:10:17,sensor_13,Port_B,26.12,44.21,3.65,in-stock,397,ORD1055,2024-05-20 06:10:17,2024-05-29 06:10:17,2024-05-28 06:10:17,SUP_107,4.92,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-10-04 09:00:40,sensor_10,Port_B,32.79,56.62,0.88,in-stock,208,ORD9798,2024-09-28 09:00:40,2024-10-05 09:00:40,2024-10-05 09:00:40,SUP_147,3.17,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-02-07 05:32:43,sensor_43,Warehouse_A,34.51,47.12,1.3,in-stock,165,ORD1595,2025-02-02 05:32:43,2025-02-09 05:32:43,2025-02-09 05:32:43,SUP_161,2.83,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-04-09 10:31:56,sensor_5,Port_B,22.9,29.21,0.56,in-stock,329,ORD4052,2024-03-30 10:31:56,2024-04-13 10:31:56,2024-04-09 10:31:56,SUP_184,1.81,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-11-26 10:27:09,sensor_2,Hub_C,24.98,52.23,1.28,in-stock,352,ORD5933,2024-11-18 10:27:09,2024-12-01 10:27:09,2024-11-26 10:27:09,SUP_188,2.91,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-11-05 03:11:00,sensor_34,Hub_C,27.57,69.22,0.28,in-stock,192,ORD2422,2024-10-24 03:11:00,2024-11-07 03:11:00,2024-11-06 03:11:00,SUP_104,4.64,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-06-02 21:08:33,sensor_25,Hub_C,28.38,57.81,5.31,in-stock,350,ORD6666,2024-05-23 21:08:33,2024-06-04 21:08:33,2024-06-04 21:08:33,SUP_166,3.96,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-01-21 19:22:58,sensor_39,Hub_C,27.73,63.28,0.11,in-stock,437,ORD4055,2024-01-07 19:22:58,2024-01-25 19:22:58,2024-01-21 19:22:58,SUP_131,4.53,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-10-17 03:05:00,sensor_40,Port_B,19.31,34.15,1.67,low,11,ORD4493,2024-10-09 03:05:00,2024-10-19 03:05:00,2024-10-19 03:05:00,SUP_121,1.85,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-12-09 20:24:47,sensor_15,Hub_C,32.41,57.59,1.92,in-stock,105,ORD4114,2024-11-26 20:24:47,2024-12-14 20:24:47,2024-12-09 20:24:47,SUP_177,2.32,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-08-11 04:12:30,sensor_24,Port_B,29.13,50.75,1.17,in-stock,268,ORD4638,2024-08-01 04:12:30,2024-08-13 04:12:30,2024-08-11 04:12:30,SUP_116,3.21,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-11-27 12:31:44,sensor_6,Hub_C,16.46,35.62,2.49,in-stock,350,ORD6734,2024-11-22 12:31:44,2024-12-01 12:31:44,2024-11-28 12:31:44,SUP_150,3.48,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-03-04 03:37:02,sensor_30,Warehouse_A,29.74,48.2,0.4,in-stock,437,ORD9379,2025-02-25 03:37:02,2025-03-08 03:37:02,2025-03-05 03:37:02,SUP_177,4.75,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-01-27 18:18:16,sensor_11,Warehouse_A,29.72,54.46,2.18,low,48,ORD7244,2025-01-22 18:18:16,2025-01-28 18:18:16,2025-01-29 18:18:16,SUP_101,4.15,BlueDart,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-05-01 03:30:31,sensor_26,Warehouse_A,31.67,36.29,0.05,in-stock,112,ORD6803,2024-04-16 03:30:31,2024-05-06 03:30:31,2024-05-01 03:30:31,SUP_128,1.23,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-03-10 15:01:16,sensor_32,Hub_C,21.8,27.74,1.41,low,8,ORD8122,2024-03-01 15:01:16,2024-03-15 15:01:16,2024-03-15 15:01:16,SUP_133,3.83,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-04 13:56:21,sensor_21,Port_B,21.72,57.02,0.75,in-stock,398,ORD5303,2024-05-28 13:56:21,2024-06-06 13:56:21,2024-06-06 13:56:21,SUP_126,3.06,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-04-28 15:46:10,sensor_10,Warehouse_A,26.25,43.37,3.63,low,36,ORD9328,2024-04-23 15:46:10,2024-04-29 15:46:10,2024-04-28 15:46:10,SUP_196,1.83,UPS,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-04-29 14:11:02,sensor_23,Hub_C,25.79,38.23,3.79,in-stock,119,ORD3527,2024-04-14 14:11:02,2024-05-01 14:11:02,2024-05-01 14:11:02,SUP_122,2.66,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-02-14 09:32:16,sensor_25,Warehouse_A,23.98,49.09,2.05,in-stock,290,ORD6530,2024-02-06 09:32:16,2024-02-17 09:32:16,2024-02-15 09:32:16,SUP_183,4.78,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-07-07 03:44:23,sensor_41,Hub_C,30.07,58.2,0.42,in-stock,185,ORD8844,2024-06-29 03:44:23,2024-07-08 03:44:23,2024-07-08 03:44:23,SUP_182,2.23,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-02-13 01:08:18,sensor_18,Port_B,30.56,44.48,3.76,in-stock,323,ORD9057,2024-02-04 01:08:18,2024-02-14 01:08:18,2024-02-16 01:08:18,SUP_130,4.19,DHL,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-09-01 20:47:05,sensor_15,Hub_C,21.8,40.23,1.02,in-stock,262,ORD5995,2024-08-26 20:47:05,2024-09-06 20:47:05,2024-09-01 20:47:05,SUP_141,2.07,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-02-25 17:16:35,sensor_15,Port_B,25.44,34.19,0.58,in-stock,346,ORD3859,2024-02-14 17:16:35,2024-02-26 17:16:35,2024-02-28 17:16:35,SUP_165,3.94,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-11-06 03:25:32,sensor_15,Hub_C,34.81,43.09,4.82,in-stock,331,ORD8758,2024-10-22 03:25:32,2024-11-09 03:25:32,2024-11-07 03:25:32,SUP_149,3.64,DHL,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-08-03 00:50:11,sensor_31,Warehouse_A,28.28,57.69,4.28,in-stock,453,ORD6923,2024-07-24 00:50:11,2024-08-06 00:50:11,2024-08-04 00:50:11,SUP_172,3.54,DHL,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-05-01 09:23:09,sensor_43,Warehouse_A,9.5,52.68,0.12,low,9,ORD7034,2025-04-25 09:23:09,2025-05-05 09:23:09,2025-05-01 09:23:09,SUP_192,3.63,UPS,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-03-01 04:34:38,sensor_37,Hub_C,32.66,58.11,1.62,in-stock,129,ORD6606,2024-02-20 04:34:38,2024-03-05 04:34:38,2024-03-02 04:34:38,SUP_134,1.51,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-03-11 22:24:08,sensor_37,Hub_C,27.97,32.63,1.6,in-stock,249,ORD7159,2024-02-26 22:24:08,2024-03-13 22:24:08,2024-03-12 22:24:08,SUP_175,4.87,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-02-28 23:05:19,sensor_32,Port_B,31.48,54.05,0.46,in-stock,311,ORD4028,2025-02-23 23:05:19,2025-03-04 23:05:19,2025-03-03 23:05:19,SUP_100,1.52,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-15 23:50:13,sensor_11,Port_B,23.16,72.21,6.55,in-stock,438,ORD3593,2024-06-30 23:50:13,2024-07-16 23:50:13,2024-07-18 23:50:13,SUP_109,2.08,BlueDart,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-04-15 14:23:22,sensor_47,Hub_C,29.4,46.52,0.55,in-stock,418,ORD2471,2024-04-08 14:23:22,2024-04-18 14:23:22,2024-04-16 14:23:22,SUP_109,2.85,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-07-08 05:58:55,sensor_49,Hub_C,30.47,25.05,0.48,in-stock,393,ORD8045,2024-06-24 05:58:55,2024-07-12 05:58:55,2024-07-13 05:58:55,SUP_159,3.92,BlueDart,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-01-29 05:20:46,sensor_37,Hub_C,15.1,45.87,1.41,in-stock,364,ORD8775,2024-01-21 05:20:46,2024-01-30 05:20:46,2024-01-31 05:20:46,SUP_121,2.99,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-01-10 20:02:29,sensor_15,Warehouse_A,29.36,46.96,0.18,in-stock,210,ORD4037,2025-01-03 20:02:29,2025-01-14 20:02:29,2025-01-13 20:02:29,SUP_183,2.63,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-01-22 23:53:33,sensor_30,Port_B,25.29,45.84,0.15,in-stock,297,ORD9690,2024-01-09 23:53:33,2024-01-27 23:53:33,2024-01-23 23:53:33,SUP_160,4.6,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-07-03 06:18:51,sensor_41,Warehouse_A,27.39,40.21,0.34,in-stock,446,ORD6058,2024-06-25 06:18:51,2024-07-04 06:18:51,2024-07-03 06:18:51,SUP_177,4.76,DHL,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-10-23 21:18:24,sensor_22,Port_B,27.45,54.72,0.33,in-stock,459,ORD4086,2024-10-18 21:18:24,2024-10-28 21:18:24,2024-10-24 21:18:24,SUP_186,1.15,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-06-30 02:41:40,sensor_8,Warehouse_A,28.01,54.8,0.33,in-stock,237,ORD1748,2024-06-23 02:41:40,2024-07-01 02:41:40,2024-06-30 02:41:40,SUP_175,2.58,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-01-19 06:25:31,sensor_50,Port_B,17.6,40.81,0.17,in-stock,455,ORD8967,2024-01-08 06:25:31,2024-01-22 06:25:31,2024-01-22 06:25:31,SUP_136,2.79,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-01-07 18:41:30,sensor_1,Hub_C,25.25,60.77,0.23,in-stock,208,ORD1818,2025-01-02 18:41:30,2025-01-09 18:41:30,2025-01-09 18:41:30,SUP_153,1.22,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-08-25 19:25:44,sensor_20,Hub_C,32.7,59.68,0.33,in-stock,336,ORD8131,2024-08-13 19:25:44,2024-08-29 19:25:44,2024-08-27 19:25:44,SUP_138,2.5,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-12-15 15:11:51,sensor_20,Warehouse_A,28.39,45.86,0.01,in-stock,463,ORD7877,2024-12-07 15:11:51,2024-12-19 15:11:51,2024-12-15 15:11:51,SUP_144,1.01,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-01-27 05:36:23,sensor_17,Port_B,28.92,57.79,2.33,in-stock,314,ORD1541,2024-01-22 05:36:23,2024-01-31 05:36:23,2024-01-27 05:36:23,SUP_131,2.16,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-06-20 08:06:37,sensor_31,Warehouse_A,29.67,71.62,2.3,in-stock,289,ORD1616,2024-06-06 08:06:37,2024-06-24 08:06:37,2024-06-22 08:06:37,SUP_134,1.33,BlueDart,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-05-24 20:04:48,sensor_30,Port_B,25.87,31.74,2.87,low,26,ORD2295,2024-05-18 20:04:48,2024-05-29 20:04:48,2024-05-26 20:04:48,SUP_183,1.05,UPS,in-transit,Severe disruption warning,Port shutdown due to strike,storm,Critical error detected,2
2025-03-18 04:42:11,sensor_45,Port_B,34.64,50.12,0.11,in-stock,57,ORD4649,2025-03-08 04:42:11,2025-03-20 04:42:11,2025-03-18 04:42:11,SUP_106,1.84,UPS,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-12-27 21:58:05,sensor_47,Warehouse_A,15.41,34.09,0.07,in-stock,370,ORD3936,2024-12-17 21:58:05,2024-12-30 21:58:05,2024-12-28 21:58:05,SUP_114,4.75,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-05-05 03:09:50,sensor_30,Port_B,27.16,63.21,1.08,in-stock,115,ORD4381,2024-04-24 03:09:50,2024-05-08 03:09:50,2024-05-05 03:09:50,SUP_130,4.03,DHL,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-04-21 23:18:33,sensor_19,Hub_C,31.68,42.25,0.77,in-stock,413,ORD6495,2025-04-07 23:18:33,2025-04-25 23:18:33,2025-04-21 23:18:33,SUP_144,4.52,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-12-03 13:59:18,sensor_16,Port_B,30.72,51.21,0.47,in-stock,83,ORD6413,2024-11-24 13:59:18,2024-12-06 13:59:18,2024-12-06 13:59:18,SUP_195,2.57,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-07-18 22:14:38,sensor_5,Port_B,28.48,42.41,2.3,in-stock,263,ORD2987,2024-07-07 22:14:38,2024-07-23 22:14:38,2024-07-19 22:14:38,SUP_177,2.9,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-07-07 07:44:44,sensor_46,Port_B,31.84,69.34,0.06,in-stock,319,ORD5518,2024-06-23 07:44:44,2024-07-11 07:44:44,2024-07-08 07:44:44,SUP_136,2.71,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-07-28 10:26:20,sensor_27,Port_B,32.95,42.8,3.75,in-stock,103,ORD1281,2024-07-15 10:26:20,2024-08-02 10:26:20,2024-07-31 10:26:20,SUP_121,3.45,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-02-07 02:01:01,sensor_38,Port_B,26.05,47.79,0.83,in-stock,78,ORD9200,2024-01-27 02:01:01,2024-02-09 02:01:01,2024-02-07 02:01:01,SUP_177,2.83,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-06-18 17:37:30,sensor_37,Hub_C,22.34,59.28,0.73,in-stock,493,ORD9735,2024-06-03 17:37:30,2024-06-23 17:37:30,2024-06-18 17:37:30,SUP_174,4.94,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-07-12 13:00:00,sensor_11,Warehouse_A,21.98,70.4,3.29,in-stock,182,ORD1130,2024-06-28 13:00:00,2024-07-16 13:00:00,2024-07-12 13:00:00,SUP_116,2.17,DHL,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-05-14 15:14:15,sensor_8,Port_B,21.42,50.85,0.22,low,6,ORD1710,2024-05-02 15:14:15,2024-05-17 15:14:15,2024-05-15 15:14:15,SUP_138,3.63,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-08-10 23:17:13,sensor_41,Hub_C,23.46,66.41,0.13,in-stock,441,ORD7763,2024-07-31 23:17:13,2024-08-13 23:17:13,2024-08-10 23:17:13,SUP_160,1.91,FedEx,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-01-29 23:10:47,sensor_16,Warehouse_A,28.3,52.34,1.54,in-stock,149,ORD1703,2024-01-20 23:10:47,2024-02-01 23:10:47,2024-02-13 23:10:47,SUP_172,3.05,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-10-23 07:42:08,sensor_5,Warehouse_A,26.41,41.43,1.98,in-stock,282,ORD4660,2024-10-09 07:42:08,2024-10-24 07:42:08,2024-10-25 07:42:08,SUP_103,2.75,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-10-03 08:03:41,sensor_7,Warehouse_A,21.04,38.07,0.63,in-stock,80,ORD2880,2024-09-25 08:03:41,2024-10-07 08:03:41,2024-10-13 08:03:41,SUP_142,3.19,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2025-02-14 16:53:39,sensor_46,Hub_C,26.55,48.47,1.76,in-stock,92,ORD7416,2025-02-06 16:53:39,2025-02-17 16:53:39,2025-02-14 16:53:39,SUP_174,2.46,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-01-01 02:39:45,sensor_1,Hub_C,24.92,39.41,0.49,in-stock,405,ORD8049,2024-12-26 02:39:45,2025-01-06 02:39:45,2025-01-01 02:39:45,SUP_178,3.8,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-07-21 19:05:51,sensor_46,Port_B,28.79,32.76,1.98,in-stock,300,ORD5888,2024-07-13 19:05:51,2024-07-24 19:05:51,2024-07-23 19:05:51,SUP_189,3.86,UPS,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-10-28 06:43:28,sensor_15,Warehouse_A,32.39,39.53,1.87,in-stock,367,ORD2187,2024-10-20 06:43:28,2024-11-02 06:43:28,2024-11-12 06:43:28,SUP_170,2.11,UPS,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-06-07 23:57:03,sensor_19,Warehouse_A,22.25,38.06,1.58,in-stock,443,ORD4121,2024-05-27 23:57:03,2024-06-09 23:57:03,2024-06-09 23:57:03,SUP_185,1.33,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-07-12 03:22:39,sensor_13,Port_B,20.3,39.47,1.23,low,38,ORD8495,2024-07-03 03:22:39,2024-07-14 03:22:39,2024-07-12 03:22:39,SUP_133,1.68,BlueDart,in-transit,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-03-24 17:11:29,sensor_2,Port_B,24.97,61.33,0.42,in-stock,486,ORD4800,2024-03-09 17:11:29,2024-03-28 17:11:29,2024-03-29 17:11:29,SUP_191,3.26,BlueDart,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-11-03 18:32:35,sensor_35,Warehouse_A,24.95,59.36,4.26,in-stock,410,ORD1535,2024-10-21 18:32:35,2024-11-06 18:32:35,2024-11-03 18:32:35,SUP_190,1.87,FedEx,delivered,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
2024-08-05 22:23:10,sensor_25,Hub_C,36.56,41.7,0.62,in-stock,232,ORD1821,2024-07-29 22:23:10,2024-08-06 22:23:10,2024-08-07 22:23:10,SUP_182,3.89,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-08-10 04:17:27,sensor_5,Port_B,22.29,54.23,0.88,in-stock,77,ORD5317,2024-08-02 04:17:27,2024-08-11 04:17:27,2024-08-11 04:17:27,SUP_138,2.64,FedEx,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-02-15 09:30:01,sensor_10,Warehouse_A,22.05,35.29,0.22,in-stock,249,ORD9791,2024-02-05 09:30:01,2024-02-16 09:30:01,2024-02-25 09:30:01,SUP_120,2.83,FedEx,delivered,Supply chain normal,Stable market,sunny,System normal,0
2025-04-18 09:56:23,sensor_18,Port_B,24.97,45.57,0.13,in-stock,297,ORD7403,2025-04-08 09:56:23,2025-04-20 09:56:23,2025-04-19 09:56:23,SUP_157,4.19,UPS,delivered,Supply chain normal,Stable market,sunny,System normal,0
2024-05-03 20:58:46,sensor_13,Warehouse_A,25.03,54.63,0.07,in-stock,223,ORD3186,2024-04-20 20:58:46,2024-05-05 20:58:46,2024-05-04 20:58:46,SUP_179,2.3,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-04-15 20:40:13,sensor_2,Warehouse_A,25.46,47.16,1.15,in-stock,345,ORD6409,2024-04-04 20:40:13,2024-04-20 20:40:13,2024-04-16 20:40:13,SUP_113,2.68,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-01-08 17:40:59,sensor_15,Warehouse_A,19.54,63.58,1.49,in-stock,339,ORD4595,2023-12-31 17:40:59,2024-01-11 17:40:59,2024-01-08 17:40:59,SUP_152,3.01,BlueDart,delayed,Supply chain normal,Stable market,sunny,System normal,0
2024-02-22 14:24:26,sensor_47,Hub_C,20.25,44.47,2.08,low,16,ORD3012,2024-02-07 14:24:26,2024-02-26 14:24:26,2024-02-23 14:24:26,SUP_158,2.67,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-12-05 20:19:44,sensor_28,Warehouse_A,24.57,49.05,0.63,in-stock,210,ORD8837,2024-11-21 20:19:44,2024-12-10 20:19:44,2024-12-07 20:19:44,SUP_144,4.42,UPS,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2024-02-14 00:19:19,sensor_12,Port_B,17.03,56.29,0.76,in-stock,369,ORD7065,2024-02-06 00:19:19,2024-02-15 00:19:19,2024-02-14 00:19:19,SUP_110,3.12,FedEx,in-transit,Supply chain normal,Stable market,sunny,System normal,0
2025-03-27 20:04:09,sensor_36,Port_B,20.04,46.76,6.01,low,17,ORD8989,2025-03-20 20:04:09,2025-03-29 20:04:09,2025-03-27 20:04:09,SUP_103,1.89,FedEx,delayed,Possible delay reported,Minor strikes reported,rainy,Warning threshold exceeded,1
